date,Hifi Finance crypto,Unibot crypto,Akropolis crypto,Nest Protocol crypto,Groestlcoin crypto,isPartial,BlockBank crypto,Symbol crypto,Dusk Network crypto,Metal crypto,Merit Circle crypto,isPartial,NvirWorld crypto,Automata Network crypto,Wing Finance crypto,Helium crypto,SafePal crypto,isPartial,Cronos crypto,TrueFi crypto,Swop.fi crypto,Voyager Token crypto,Render Token crypto,isPartial,IoTeX crypto,Midnight crypto,Numeraire crypto,SPACE ID crypto,Ambrosus crypto,isPartial,My Neighbor Alice crypto,Gods Unchained crypto,Kadena crypto,Bella Protocol crypto,Bluzelle crypto,isPartial,Polkastarter crypto,Solana crypto,Santos FC Fan Token crypto,aelf crypto,Prosper crypto,isPartial,Pendle crypto,FIO Protocol crypto,BarnBridge crypto,1inch Token crypto,Arkham crypto,isPartial,Unifi Protocol DAO crypto,Audius crypto,JOE crypto,Atletico Madrid Fan Token crypto,Gitcoin crypto,isPartial,Open Campus crypto,Verge crypto,Reef Finance crypto,Ren crypto,SOLVE crypto,isPartial
2023-06-13,0,0,0,0,0,False,0,0,0,26,0,False,0,0,0,79,0,False,0,0,0,28,0,False,11,0,0,0,0,False,0,10,11,0,0,False,0,23,0,0,0,False,0,0,0,0,4,False,0,14,0,0,22,False,0,0,0,9,0,False
2023-06-14,0,0,0,0,0,False,0,0,16,0,0,False,0,0,0,0,0,False,38,0,0,0,0,False,9,0,0,0,0,False,0,12,0,0,0,False,0,16,0,0,0,False,6,0,0,0,5,False,0,0,19,0,0,False,16,0,19,0,0,False
2023-06-15,0,0,0,0,0,False,0,11,0,0,0,False,0,14,0,32,0,False,69,0,0,23,0,False,0,0,0,0,23,False,0,0,0,0,0,False,0,12,0,0,0,False,0,9,0,0,0,False,0,0,17,0,0,False,0,0,24,0,13,False
2023-06-16,0,16,0,0,0,False,0,20,24,22,0,False,0,0,0,0,0,False,0,17,0,0,16,False,17,0,0,0,0,False,0,0,0,0,0,False,0,2,0,0,0,False,0,0,0,4,0,False,29,11,0,0,0,False,0,33,0,25,0,False
2023-06-17,0,0,0,0,0,False,0,17,0,0,0,False,0,0,28,0,0,False,0,0,0,0,0,False,0,0,0,13,0,False,12,0,12,18,12,False,6,12,0,3,0,False,6,0,0,0,0,False,31,0,0,0,14,False,0,16,0,12,0,False
2023-06-18,100,0,19,27,0,False,30,0,0,0,0,False,0,0,0,34,0,False,61,0,0,0,28,False,0,0,0,12,13,False,13,0,14,31,14,False,0,15,0,0,8,False,0,0,0,0,12,False,0,0,0,0,0,False,0,19,11,0,0,False
2023-06-19,0,0,0,0,0,False,0,33,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,13,22,16,False,11,0,0,0,0,False,0,16,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,10,0,17,False
2023-06-20,0,0,0,0,37,False,16,0,67,11,0,False,0,0,0,0,19,False,0,0,0,0,0,False,0,12,0,0,12,False,0,10,0,0,10,False,0,15,0,0,0,False,0,0,9,0,0,False,0,0,17,0,0,False,0,0,0,0,11,False
2023-06-21,0,0,0,0,0,False,0,33,0,0,0,False,0,0,0,0,0,False,0,0,0,0,16,False,0,11,0,0,0,False,14,0,0,0,20,False,0,16,0,0,0,False,0,4,0,0,4,False,0,0,0,0,0,False,39,0,0,0,0,False
2023-06-22,0,0,0,0,0,False,0,0,0,29,13,False,0,0,0,23,0,False,0,35,0,0,0,False,0,15,0,0,0,False,0,0,23,0,0,False,0,18,0,3,0,False,0,0,5,0,0,False,0,0,23,0,0,False,0,0,0,0,0,False
2023-06-23,0,15,0,32,23,False,0,0,19,62,14,False,0,0,0,0,0,False,49,0,0,0,31,False,17,0,0,0,0,False,0,0,0,0,0,False,0,6,0,3,0,False,8,0,0,5,4,False,0,0,0,0,0,False,0,0,0,32,34,False
2023-06-24,0,0,25,15,15,False,0,0,0,18,15,False,0,0,0,0,17,False,29,0,0,0,33,False,0,0,15,0,0,False,22,0,11,0,0,False,0,9,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,15,0,20,38,False
2023-06-25,0,23,0,17,0,False,0,17,0,0,0,False,0,0,0,25,74,False,0,31,0,0,65,False,0,0,0,0,10,False,0,22,21,0,0,False,0,27,0,0,4,False,0,0,0,0,0,False,0,0,63,0,0,False,19,0,0,0,0,False
2023-06-26,0,0,0,0,0,False,0,0,0,0,36,False,0,0,0,0,0,False,48,0,0,0,0,False,14,0,0,0,0,False,0,0,0,17,0,False,0,12,0,0,0,False,0,0,0,0,0,False,16,0,19,0,0,False,0,0,0,0,33,False
2023-06-27,0,18,0,0,0,False,0,0,0,19,0,False,0,24,0,0,18,False,0,0,0,0,0,False,0,0,0,0,0,False,0,48,24,0,0,False,0,14,0,0,6,False,6,0,0,0,5,False,0,0,22,0,0,False,0,0,0,0,0,False
2023-06-28,0,0,0,16,0,False,0,0,38,17,0,False,0,0,0,20,35,False,0,0,0,0,34,False,0,0,25,0,0,False,0,19,0,0,13,False,0,11,0,4,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,88,0,0,0,False
2023-06-29,0,0,0,28,0,False,0,0,0,0,14,False,0,0,75,0,0,False,18,29,0,0,0,False,0,0,0,0,0,False,26,0,0,0,0,False,0,22,0,0,0,False,0,0,6,0,11,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-06-30,0,0,0,37,0,False,24,15,28,0,0,False,0,0,0,0,0,False,23,43,0,0,0,False,0,0,29,0,0,False,26,0,0,0,0,False,0,16,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-07-01,0,0,0,0,0,False,0,0,0,0,23,False,0,0,29,0,0,False,28,0,0,0,55,False,0,24,0,10,0,False,0,0,0,0,0,False,0,14,0,3,0,False,0,0,17,0,0,False,21,0,0,0,17,False,0,25,0,0,13,False
2023-07-02,0,0,0,0,21,False,0,0,0,0,21,False,0,0,25,18,0,False,39,0,0,0,24,False,0,9,0,15,0,False,0,0,0,0,63,False,6,16,0,4,0,False,6,0,0,0,0,False,0,0,44,0,0,False,0,0,0,0,0,False
2023-07-03,0,0,0,0,18,False,0,21,0,0,0,False,0,27,0,0,0,False,27,0,0,0,21,False,13,19,0,0,18,False,20,0,0,0,0,False,0,20,0,3,0,False,42,0,0,0,0,False,0,13,22,0,0,False,0,83,0,12,14,False
2023-07-04,0,0,0,14,0,False,0,0,22,0,15,False,0,0,0,0,15,False,0,0,0,16,24,False,13,0,0,0,0,False,39,0,0,34,0,False,0,4,0,9,0,False,31,0,0,0,12,False,0,0,34,0,0,False,0,36,0,0,22,False
2023-07-05,0,19,0,0,0,False,0,14,0,20,0,False,0,0,0,16,0,False,18,27,0,19,0,False,0,9,24,0,0,False,0,0,0,0,15,False,4,10,0,0,0,False,9,0,0,0,6,False,0,0,0,0,0,False,0,9,22,11,13,False
2023-07-06,0,0,0,0,0,False,0,13,0,12,0,False,0,0,0,17,0,False,48,0,0,23,0,False,0,0,9,0,0,False,0,0,0,0,0,False,0,23,0,0,6,False,9,0,0,0,0,False,0,17,0,0,9,False,22,0,0,0,0,False
2023-07-07,0,0,0,0,0,False,0,0,0,0,0,False,0,0,20,37,0,False,35,29,0,0,0,False,0,0,0,0,18,False,18,0,0,0,0,False,0,15,0,0,0,False,13,0,17,0,0,False,19,0,0,0,0,False,0,29,0,0,0,False
2023-07-08,0,0,36,0,0,False,0,0,0,0,0,False,0,40,0,23,0,False,38,0,0,0,0,False,55,0,18,0,0,False,0,0,0,13,14,False,0,28,0,5,0,False,13,0,17,0,12,False,0,0,22,0,0,False,0,12,0,0,0,False
2023-07-09,0,19,0,0,0,False,42,0,0,0,0,False,0,0,0,38,0,False,0,0,0,0,35,False,17,0,0,0,0,False,0,21,30,0,0,False,0,30,0,0,0,False,12,0,0,0,0,False,16,0,0,0,0,False,13,39,34,0,0,False
2023-07-10,14,18,0,0,14,False,0,0,0,26,0,False,0,0,0,20,0,False,23,0,0,0,0,False,0,0,19,0,13,False,0,12,0,0,17,False,0,19,0,0,0,False,7,0,0,0,36,False,0,0,0,0,16,False,0,0,0,0,0,False
2023-07-11,0,0,0,0,0,False,0,13,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,16,0,0,0,0,False,14,0,0,0,0,False,0,19,0,0,5,False,8,0,0,0,28,False,22,0,0,0,0,False,0,17,0,0,0,False
2023-07-12,0,0,0,0,0,False,0,15,0,22,0,False,0,0,0,27,45,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,20,0,0,0,False,0,4,0,0,18,False,0,0,18,0,0,False,18,0,0,0,0,False
2023-07-13,0,0,0,0,0,False,39,15,0,28,0,False,0,56,0,0,0,False,38,0,0,0,0,False,15,0,0,0,0,False,0,0,0,0,0,False,0,28,0,0,0,False,4,0,0,5,29,False,0,0,0,0,11,False,0,0,0,12,0,False
2023-07-14,0,0,0,0,0,False,0,26,0,26,0,False,0,0,0,0,33,False,67,0,0,0,0,False,0,16,10,0,0,False,0,35,0,12,0,False,0,58,0,0,4,False,22,0,0,0,12,False,33,25,16,0,0,False,0,44,0,0,0,False
2023-07-15,0,0,0,0,0,False,0,0,20,15,0,False,0,0,0,27,0,False,23,0,0,0,0,False,22,0,0,0,0,False,0,0,0,0,0,False,0,33,0,0,0,False,0,10,0,0,12,False,0,0,25,0,0,False,0,32,0,0,0,False
2023-07-16,0,41,0,0,0,False,0,0,19,38,73,False,0,0,0,0,0,False,28,0,0,0,23,False,0,23,25,10,35,False,0,0,27,0,19,False,0,26,0,5,0,False,0,0,5,0,23,False,0,0,0,0,0,False,15,0,0,0,0,False
2023-07-17,0,0,0,17,0,False,20,0,0,0,16,False,0,0,0,0,0,False,53,0,0,0,0,False,10,0,0,22,0,False,0,0,0,0,0,False,6,26,0,0,0,False,20,4,0,0,30,False,13,0,0,0,0,False,58,0,0,0,19,False
2023-07-18,0,0,0,0,27,False,0,0,0,26,0,False,0,0,0,36,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,41,False,0,21,0,0,0,False,0,0,0,0,100,False,0,16,25,0,28,False,0,0,0,12,0,False
2023-07-19,0,18,0,25,0,False,0,0,0,0,61,False,0,0,0,27,0,False,51,43,0,0,17,False,0,0,0,0,0,False,27,0,0,0,12,False,0,18,0,0,3,False,0,0,11,0,48,False,0,0,0,0,0,False,0,0,22,0,0,False
2023-07-20,18,0,0,16,21,False,0,0,0,29,0,False,0,0,0,36,0,False,32,0,0,0,0,False,9,29,0,0,0,False,0,0,0,0,0,False,0,18,0,6,0,False,0,0,0,4,21,False,0,0,19,0,0,False,0,0,0,11,0,False
2023-07-21,43,14,21,0,0,False,0,0,24,0,0,False,0,0,18,0,30,False,39,0,0,0,0,False,19,0,0,18,0,False,0,34,58,0,0,False,0,22,0,6,0,False,16,0,0,0,15,False,0,0,0,0,0,False,34,0,0,0,0,False
2023-07-22,0,0,0,26,0,False,0,0,31,26,0,False,0,0,0,0,0,False,0,28,0,0,0,False,0,0,0,44,29,False,0,0,0,0,0,False,0,18,0,0,0,False,0,0,0,0,28,False,0,0,13,0,0,False,16,13,13,0,0,False
2023-07-23,0,93,0,35,0,False,0,0,0,26,0,False,0,0,0,0,0,False,0,63,0,0,0,False,0,0,0,0,0,False,0,0,0,32,0,False,0,23,0,0,0,False,0,0,0,0,21,False,0,0,12,0,18,False,0,0,0,0,0,False
2023-07-24,0,27,0,0,36,False,14,27,0,0,0,False,0,0,0,0,22,False,0,0,0,18,46,False,28,0,15,0,0,False,18,35,0,0,0,False,0,17,0,0,3,False,0,0,0,0,12,False,0,0,24,0,0,False,10,0,0,0,0,False
2023-07-25,0,28,0,14,0,False,0,21,0,0,0,False,0,0,0,0,0,False,0,0,0,32,0,False,0,0,18,0,48,False,0,27,0,0,13,False,4,17,0,3,0,False,0,0,0,0,19,False,0,0,12,0,11,False,11,0,0,0,0,False
2023-07-26,0,39,16,19,17,False,0,41,0,0,0,False,0,0,0,0,0,False,59,0,0,0,19,False,0,20,0,0,10,False,0,0,0,0,11,False,0,22,0,3,0,False,0,0,0,0,15,False,0,0,0,0,0,False,0,25,0,0,12,False
2023-07-27,0,42,0,0,0,False,15,22,0,16,0,False,0,16,0,0,0,False,22,50,0,29,38,False,0,0,0,0,0,False,0,0,0,0,15,False,0,16,0,3,9,False,0,7,0,0,5,False,0,0,11,0,0,False,0,12,0,0,0,False
2023-07-28,0,23,0,0,22,False,0,39,0,0,0,False,0,0,0,20,0,False,40,0,0,46,0,False,0,0,0,35,33,False,0,12,12,0,0,False,0,15,0,0,0,False,0,0,12,5,0,False,0,0,24,0,0,False,0,15,0,0,0,False
2023-07-29,0,40,0,0,0,False,15,30,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,11,0,0,False,0,0,0,0,0,False,5,23,0,0,4,False,5,0,0,0,19,False,0,0,14,0,0,False,0,0,0,0,0,False
2023-07-30,0,46,0,0,0,False,36,100,0,0,0,False,0,0,0,0,0,False,45,0,0,0,45,False,0,0,13,0,0,False,0,13,0,0,0,False,0,11,0,0,0,False,0,0,7,0,9,False,0,0,37,0,0,False,0,16,0,0,14,False
2023-07-31,18,18,33,0,0,False,17,0,0,26,66,False,0,0,0,21,0,False,33,0,0,42,38,False,16,23,22,23,0,False,0,13,0,22,0,False,0,20,0,0,3,False,0,6,0,0,4,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-08-01,0,0,0,0,0,False,0,0,0,15,24,False,0,15,0,0,0,False,0,0,0,0,0,False,0,0,0,0,18,False,0,0,0,0,22,False,0,14,0,0,0,False,0,0,5,0,9,False,0,0,0,0,11,False,0,0,0,0,0,False
2023-08-02,0,17,0,0,17,False,0,21,0,0,0,False,0,0,0,81,0,False,0,54,0,0,0,False,0,0,12,18,0,False,0,0,0,19,0,False,0,17,0,0,0,False,0,0,0,0,0,False,0,0,15,0,16,False,0,0,30,14,0,False
2023-08-03,17,66,0,0,33,False,0,0,0,19,0,False,0,0,19,0,29,False,42,0,0,17,0,False,0,21,16,0,41,False,0,28,0,0,15,False,0,12,0,6,0,False,0,0,0,0,4,False,0,10,24,0,12,False,0,0,0,0,16,False
2023-08-04,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,32,35,False,0,0,0,0,0,False,0,29,10,0,0,False,0,0,13,0,0,False,0,11,0,0,0,False,0,0,0,0,11,False,0,0,0,0,0,False,39,0,0,0,0,False
2023-08-05,56,35,0,17,0,False,0,0,0,0,23,False,0,0,0,18,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,36,0,0,False,0,12,0,4,0,False,0,0,0,0,0,False,0,0,13,0,29,False,21,23,0,0,13,False
2023-08-06,25,17,0,0,0,False,0,0,39,28,25,False,0,0,19,20,0,False,0,0,0,0,21,False,0,0,0,0,0,False,0,0,0,0,0,False,0,16,0,0,0,False,9,0,0,0,0,False,0,44,0,0,0,False,0,0,0,0,11,False
2023-08-07,37,17,0,0,0,False,21,33,0,0,22,False,0,17,0,23,0,False,0,0,0,0,0,False,0,0,33,0,0,False,0,0,0,0,0,False,0,21,0,0,0,False,0,0,0,0,0,False,0,26,44,0,19,False,0,0,0,27,0,False
2023-08-08,0,0,0,0,21,False,0,0,0,0,0,False,0,23,30,23,0,False,0,0,0,22,0,False,0,15,0,0,0,False,0,0,0,0,0,False,5,18,0,0,0,False,0,0,0,10,6,False,0,0,23,0,0,False,0,0,0,0,0,False
2023-08-09,17,60,0,0,0,False,0,22,0,43,0,False,0,0,0,0,0,False,23,0,0,0,0,False,10,0,0,0,12,False,0,0,12,0,0,False,0,22,0,0,3,False,0,0,0,0,0,False,0,0,14,0,0,False,34,0,0,0,0,False
2023-08-10,0,0,0,0,0,False,0,0,0,0,31,False,0,0,0,0,0,False,0,0,0,50,0,False,0,0,0,0,0,False,0,12,0,0,0,False,0,18,0,0,0,False,0,0,0,0,10,False,0,0,10,0,0,False,0,0,0,0,0,False
2023-08-11,0,0,41,0,0,False,0,22,0,40,0,False,0,0,0,62,0,False,49,0,0,74,58,False,0,0,0,0,0,False,0,0,40,0,21,False,0,10,0,0,0,False,0,0,0,0,9,False,16,0,0,0,0,False,0,0,0,0,45,False
2023-08-12,0,15,0,0,0,False,0,0,0,0,21,False,0,0,0,17,0,False,0,0,0,0,0,False,0,0,0,0,10,False,0,46,0,0,0,False,0,12,0,0,0,False,0,0,0,5,0,False,0,0,15,0,0,False,0,0,0,0,0,False
2023-08-13,0,18,0,0,20,False,0,0,0,0,18,False,0,0,0,32,0,False,0,0,0,0,24,False,0,0,24,0,0,False,0,0,0,0,33,False,0,16,0,0,0,False,0,6,10,5,0,False,38,20,0,0,0,False,27,0,0,46,0,False
2023-08-14,0,0,0,24,0,False,0,0,0,0,0,False,0,0,0,18,0,False,48,25,0,0,0,False,0,10,0,0,0,False,22,11,12,0,15,False,4,12,0,0,3,False,15,0,0,0,0,False,0,0,20,0,17,False,0,0,0,0,10,False
2023-08-15,0,18,0,0,0,False,0,15,0,0,20,False,0,0,0,26,0,False,24,0,0,55,69,False,0,13,0,0,35,False,19,0,0,0,32,False,0,20,0,0,0,False,0,6,7,10,0,False,0,0,0,0,0,False,0,13,0,19,0,False
2023-08-16,0,62,0,0,43,False,22,0,0,54,26,False,0,0,0,0,0,False,35,0,0,0,0,False,0,0,0,0,0,False,18,0,0,0,0,False,6,16,0,0,0,False,10,0,0,0,0,False,0,0,0,0,0,False,18,0,0,0,0,False
2023-08-17,0,0,0,0,38,False,0,0,0,0,23,False,0,26,0,28,0,False,31,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,12,0,0,0,False,0,5,0,0,9,False,0,11,18,0,11,False,0,0,0,0,0,False
2023-08-18,0,0,38,0,0,False,0,72,0,28,0,False,0,0,0,0,0,False,0,0,0,0,18,False,0,0,18,0,0,False,0,17,0,0,49,False,0,14,0,10,0,False,0,0,0,0,6,False,0,0,18,0,0,False,31,0,14,0,0,False
2023-08-19,0,0,0,0,0,False,35,28,15,0,0,False,0,0,0,0,29,False,0,0,0,0,0,False,17,0,0,0,0,False,0,15,0,0,0,False,0,10,0,0,6,False,0,0,0,0,15,False,0,0,16,0,0,False,0,0,0,0,0,False
2023-08-20,0,88,0,0,0,False,36,0,0,0,0,False,0,0,23,0,37,False,0,0,0,0,30,False,0,36,0,0,0,False,0,0,0,0,0,False,0,13,0,0,0,False,5,0,0,0,5,False,0,15,0,0,0,False,24,0,33,0,0,False
2023-08-21,0,39,0,0,0,False,13,43,26,0,41,False,0,22,32,0,0,False,30,0,0,0,0,False,0,25,0,39,0,False,0,0,0,0,26,False,0,18,0,0,0,False,4,0,0,0,9,False,0,16,100,0,0,False,0,0,0,0,0,False
2023-08-22,0,24,0,0,0,False,0,27,0,21,0,False,0,0,0,25,29,False,18,0,0,24,32,False,0,0,0,11,23,False,0,0,0,0,0,False,0,13,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,12,0,False
2023-08-23,14,0,0,40,0,False,12,19,0,0,17,False,0,0,50,0,67,False,0,16,0,0,0,False,0,0,0,0,0,False,0,0,0,0,12,False,2,19,0,0,0,False,0,6,4,6,0,False,0,62,0,0,0,False,0,0,0,0,0,False
2023-08-24,0,21,0,0,0,False,0,22,0,52,0,False,0,0,0,41,0,False,17,0,0,0,0,False,0,0,0,13,10,False,0,0,16,21,17,False,0,16,0,0,0,False,0,6,0,4,0,False,10,0,14,0,10,False,0,0,44,0,0,False
2023-08-25,17,33,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,40,0,False,0,0,0,0,0,False,0,0,12,0,0,False,0,7,0,4,0,False,0,0,0,0,0,False,0,0,23,0,0,False,0,24,0,0,0,False
2023-08-26,46,20,22,51,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,14,0,21,0,0,False,0,15,0,0,0,False,0,0,0,0,0,False,0,0,26,0,0,False,0,0,0,0,25,False
2023-08-27,0,0,0,66,0,False,0,0,0,0,0,False,0,0,0,26,0,False,0,0,0,0,0,False,14,0,0,0,10,False,0,0,25,0,0,False,0,19,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,21,100,0,14,0,False
2023-08-28,28,0,42,0,25,False,22,15,0,0,0,False,0,0,22,0,0,False,0,0,0,0,0,False,0,18,11,10,0,False,0,0,16,0,0,False,0,15,0,0,0,False,0,0,0,0,0,False,0,35,0,0,15,False,19,0,0,0,12,False
2023-08-29,0,0,41,0,0,False,0,23,0,17,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,9,0,0,0,False,22,0,0,0,0,False,14,17,0,0,6,False,0,8,5,14,29,False,0,0,0,0,10,False,0,0,0,0,0,False
2023-08-30,18,0,21,0,0,False,0,14,0,18,0,False,0,0,0,23,0,False,0,0,0,0,0,False,0,0,22,0,0,False,0,12,0,12,0,False,0,16,0,0,0,False,0,0,0,0,5,False,0,11,0,0,0,False,0,0,0,0,0,False
2023-08-31,0,0,33,0,0,False,0,0,0,0,0,False,0,0,0,42,0,False,24,0,0,20,0,False,0,0,0,0,0,False,47,23,0,0,0,False,0,20,0,0,0,False,0,0,0,0,8,False,0,0,36,0,16,False,0,0,19,0,0,False
2023-09-01,0,0,18,21,0,False,0,0,0,0,0,False,0,0,0,19,21,False,45,0,0,0,0,False,0,0,0,0,0,False,0,0,0,20,0,False,0,12,0,0,0,False,0,0,0,0,0,False,0,0,38,0,0,False,0,0,0,0,0,False
2023-09-02,0,0,34,0,0,False,0,0,0,0,15,False,0,0,0,39,0,False,0,0,0,0,57,False,0,0,42,0,0,False,0,0,17,0,0,False,0,10,0,0,4,False,0,0,0,7,19,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-03,0,25,40,0,0,False,0,0,0,40,0,False,0,0,0,0,0,False,26,0,0,0,0,False,47,10,12,0,0,False,0,0,14,0,0,False,0,18,0,3,0,False,6,0,0,26,0,False,0,0,0,0,0,False,0,0,0,0,0,False
2023-09-04,55,55,0,0,0,False,0,39,0,13,0,False,0,0,0,30,0,False,64,20,0,19,0,False,0,0,0,0,0,False,0,41,13,0,0,False,0,19,0,3,0,False,0,4,0,0,11,False,0,38,22,0,0,False,0,0,0,0,0,False
2023-09-05,0,21,0,19,0,False,0,0,0,0,0,False,0,0,0,20,38,False,0,0,0,58,0,False,0,0,0,0,0,False,0,0,0,17,23,False,0,12,0,0,0,False,4,0,0,0,0,False,0,0,20,0,0,False,0,0,0,0,13,False
2023-09-06,0,0,23,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,19,24,0,False,0,0,0,0,0,False,4,21,0,0,0,False,8,4,15,0,0,False,0,0,10,0,0,False,0,0,0,0,0,False
